Word/Phrase,TF-IDF_Average,Intensity_Coefficient
wrap,0.000723513367770086,0.09599303613954153
meant,0.0002764011333966737,0.09594206415488364
favorite coffee,0.0003223360293687984,0.09593101748815556
get out of,0.0005970205871103494,0.09592675485081327
bread,0.0007949497801837212,0.09586397230215993
morning crew,0.00024492661360285946,0.09583363995311814
line in,0.00044341867131096683,0.09580309780113942
sauce,0.00024433577622555295,0.0957924339114384
and offered,0.00016234313421234744,0.09564460583325368
with how,0.0002665520533174769,0.095643296794028
time when,0.0003959038210986512,0.0956370409171367
is typically,0.00026589357049539253,0.09563555030493705
through and,0.0009003161354340626,0.09563001552278665
app to,0.00034064048644527964,0.09562621804970901
to study,0.0012238706784614092,0.0956258827337638
starbucks location,0.002785152320853804,0.09562387743984972
here all,0.00041120078837346126,0.09559926516796213
you ve been,0.0002410983486244821,0.09555458198658634
starbucks to go,0.0002532382812455734,0.09549659169032167
nice place to,0.00027409619576071085,0.09543819264193984
my work,0.000598134269938524,0.0954307679917909
and definitely,0.00026988219450354434,0.0953312791474011
my drink is,0.0007588888487062609,0.09523824392672922
name and,0.0009254648100112251,0.09520661955154973
is limited,0.00023752305723718435,0.0951602269847662
me and my,0.0004976143086197684,0.09515045040297249
great way,0.0002896580262197254,0.09512615183243336
late,0.0020212303284731013,0.09511837061362068
were friendly and,0.0002896416844309188,0.09506991713029675
the day,0.0018937855402499603,0.09505811492221822
is definitely,0.0005723803932679213,0.09502658759245641
the environment,0.0002515627732205729,0.09496408707436334
and he said,0.00020712474287332003,0.0949630288022311
you see,0.00030609144609989783,0.09492869715662765
when arrived,0.0003080672226719464,0.09490058425337371
ve never,0.0018863112408088018,0.09484918071898824
the fact that,0.0010334695275055288,0.09484183716765236
enjoy my,0.00032916770761918276,0.09483158733883065
speed and,0.00024058536375338633,0.09478744408649305
thing is,0.0004062267049776946,0.09468606158463204
read,0.001333936613758781,0.09466771046889616
have been going,0.00033861322903326575,0.09461367652990461
was trying,0.0002853495749279307,0.09461112695946937
service is quick,0.0002574572102867682,0.09454881024398652
shelves,0.00016816710040548427,0.09454723109289441
of this starbucks,0.0007320576021314702,0.09453908991361472
will,0.007924196189866527,0.09448859146012656
get there,0.0006521004221543392,0.09446113661086121
drive out of,0.0002317743500143178,0.09445525640554375
god,0.0005140567768635745,0.09433520216006945
waiting for me,0.00016366052992545791,0.09422598476597503
to catch,0.00027379643417773536,0.0942256912964987
win,0.0002690244489248147,0.09420342363262849
while in,0.0002805211732879252,0.09415472115828755
customers to,0.00023595614645061057,0.09412446397371457
this location on,0.00030502951042341546,0.0941172466056769
contact with,0.0002388706371621186,0.09409358347986957
good the,0.0006176060348249308,0.09408859054606844
an issue with,0.0003360250580025203,0.09407141280432621
chairs,0.0021296365127284403,0.09406686761181374
surprised,0.0008025392020169484,0.09404540694849135
most people,0.00024100204413993214,0.09403232480422517
order as,0.0002778511345898421,0.09392354197547484
frappe,0.000731163468003322,0.093912132293909
parking,0.007069193731966208,0.09390400114561576
should not,0.00045910711489541934,0.0938927143715419
pink drink,0.00045585730809377765,0.09387659780356016
for 20 minutes,0.00031644263872973697,0.09387543533843809
has it,0.00022576479174418916,0.09375477334265075
you,0.019230602845397522,0.09368240020410772
and pick,0.0002987618131816838,0.09367498106312767
choose,0.0007592586742870841,0.09365061815887168
is fast and,0.00034519691451915667,0.09364352117025995
it may be,0.0002290701630257893,0.0936411358805189
of the building,0.0002512629824619894,0.09360911325154835
they made me,0.0002514700253331725,0.09359304451537372
just as,0.0007951164176682876,0.0935913398788888
coffee shops in,0.00019500160756917,0.093543188916716
shops in,0.00019500160756917,0.093543188916716
pretty much,0.0009241241909391401,0.09353767917705812
do their,0.0003714377527170275,0.09345032690870002
the number,0.00019076267085229467,0.09340113721293727
times when,0.0001957448147774181,0.09336034090177772
had already,0.00034153768328063253,0.09334167272732298
computer,0.0005082021630691479,0.09332569947033853
its location,0.00020862192138099237,0.0932988294855075
my drink to,0.00030543408443856984,0.0932910380825346
other starbucks the,0.00020861701402514476,0.09319106886814853
go through,0.0007708062314922436,0.09317929661141826
nonfat,0.0002952190750682404,0.09316132766076864
and an,0.0006630418832083872,0.09311012916341636
15 minutes for,0.0005397822147491286,0.0930988051385511
think of,0.00029691609686099713,0.09305693199136314
games,0.00021758961361603425,0.09305017112432518
without the,0.0002625993256513898,0.09304638899619187
brentwood,0.0001939922755685193,0.09303367726940567
it at,0.0005614591726191637,0.09301716244525994
frappucino,0.0003259702593253974,0.09301236057549624
and the store,0.0003518427981560364,0.09299277884227565
which was,0.0011101942129966118,0.09296980967459768
so far,0.0006711117835501764,0.09293986628973121
and decided,0.0002825025251849706,0.09293594987466929
for the most,0.0005046124372413805,0.09293170051819676
turkey bacon,0.0002058752870212114,0.09285348678032959
places,0.0018912875539681179,0.09281179996082328
is in the,0.000479049378665759,0.09281135328669464
to pick up,0.0006816848686990293,0.09277081866892557
and then she,0.0001586370679158402,0.09272944654230829
taste the,0.00043696673810142677,0.09266454446950842
they are super,0.0002475903723353614,0.0926311592106295
find spot,0.00018935996939207594,0.0925849633285757
courteous and,0.0002872119046324982,0.09250610866749161
tables with,0.00020436228479248357,0.09248969790130301
first time at,0.00022353465026246627,0.09247087827899235
good they,0.00034211601255666085,0.09238592709325807
bacon and,0.00018364522477488595,0.09237794101714182
lady was,0.00019452006564021673,0.0922247184037747
order that,0.00042638987611839826,0.09220949107916311
fave,0.00034557059079829154,0.09218511132772683
triple,0.00043592538163405225,0.09217748833822761
bar,0.001679267803708004,0.09216460376511938
ask the,0.0003380721264289764,0.09210952412879107
box,0.0005248119223253889,0.09209335483765006
to drink,0.0007232777166368866,0.09208282847742394
the city,0.0009756552132606053,0.09206437592181992
coffee from,0.0005146692070816038,0.09202506347871066
reason to,0.0003357541749067146,0.09200514305815068
though it,0.0008270507109580656,0.09197895300177782
east,0.0005264023853672271,0.091930246197659
even though they,0.00042069097015971215,0.09156147596588171
nor,0.00047317394046653247,0.09154997056303582
it was made,0.00031059680600839453,0.09148355672420559
hardly,0.00038884327434848966,0.0913967463080751
soon as,0.0005198227408034785,0.0913934847884103
had made,0.0001663307838924306,0.09137116701522288
their drink,0.0002491580489864509,0.09136747200106622
and the guy,0.00027374189494250653,0.09136408518923948
my favorite location,0.0003498852487553041,0.09133396473388242
two,0.005043197668803601,0.09130273795516364
he was,0.001179836099691581,0.09130271972224803
the weather,0.00039044367417704115,0.09113741993145667
you don have,0.00035861250319380505,0.09112611671569644
fast food,0.0002424536448858778,0.09111938264966159
you feel,0.0004548488038501413,0.09110850285480027
in new orleans,0.00023665759273248422,0.09106311759650049
way to,0.0032996115061457183,0.09105630544327499
great they,0.00026499137067297166,0.0910540883689328
the green,0.0003127265583245095,0.09104933633791504
chain coffee,0.0001915303499990694,0.09097515473795857
think ve,0.00022194239939385288,0.09096473148431142
the small,0.0002967001763978733,0.09096395299991046
iced green tea,0.0003438255410628802,0.09089274770724638
however it,0.00033929797833357313,0.09089031920723882
come here often,0.00024356712147500327,0.09084361189656424
day so,0.00021502805421778998,0.09083993510226912
wife and,0.00023935064728403295,0.09082334209686015
the workers are,0.0005407325627864579,0.09081611791985743
location since,0.0002506273313738698,0.09074340232092573
guessing,0.00021360730036953723,0.0907253690663753
during my,0.0003668365125773843,0.09070387976501694
one on,0.000720639365478961,0.09065133730220791
my new favorite,0.00024703902033491773,0.09057011012099589
service was,0.0027273120976115998,0.0905688241674589
on regular,0.00022513192103018823,0.09054998281331646
the heart,0.00035202315960300987,0.09053349012021972
always come,0.0003279276309728948,0.09044371834175406
walk in and,0.0002994972982298687,0.09044133065782732
yum,0.00048078236114149065,0.09038731727877163
parking situation,0.00026937564775465094,0.09036712152564252
it on the,0.000479106301952343,0.09032064161623064
said no,0.00044873253450524125,0.09030435787957637
it was ready,0.00023026393813458271,0.09026748962059304
keep up,0.0007884006182531924,0.09025767202664917
just be,0.0002890173225186095,0.09024074588264724
noticed,0.0012121934696469993,0.09022735138098065
their orders,0.00037580765792983353,0.09022628394228324
starbucks when,0.00047312939247651724,0.09018437042878452
barista at the,0.00017812780411579593,0.09014537692870031
here at,0.0006504770525949712,0.09013450506426816
your name,0.0007910513936675618,0.090113781699604
turn,0.0012949446567268933,0.09010851072695251
the taste,0.0003884115932501011,0.09008397226592124
incredibly friendly,0.00029790165250810434,0.09001923183059427
coming to,0.000926811781539337,0.08997254331012769
they weren,0.00043756614884252334,0.08994632999476065
will have to,0.000241131786398974,0.08983361649636844
big deal,0.0003914865600221316,0.08982218126707732
said the,0.0004191046920297049,0.08980587393516289
always seems to,0.00032749351916876575,0.08978355997694056
that ve been,0.0001788096894065985,0.08971366764040002
the cashier was,0.00045598680952759683,0.08971331200092778
almost everyday,0.00020166967455929186,0.08969049144003177
by on,0.00020763693327485546,0.08964473270096533
the morning rush,0.0003299847211329932,0.08959291739067224
table,0.002309494098056041,0.08958519441942679
time they have,0.00019950621026033018,0.0895304823619168
the people who,0.0005449231804474901,0.0895242396255521
best starbucks ve,0.00036035430180341533,0.08950111064863236
thru but,0.0005949712650732216,0.08948506822224882
drive thru but,0.0005949712650732216,0.08948506822224882
turnover,0.00024048784823061937,0.08943371438187019
the staff here,0.0012282677840183781,0.08937301214310008
be little,0.0005547728908512738,0.08931894462118381
location so,0.000546838076995103,0.0892860374907958
the staff is,0.004231202566382234,0.08928036676529265
wish,0.002265592918090041,0.08918145538703505
at the starbucks,0.0004726379781367435,0.08912997448648897
for my coffee,0.000571353929920436,0.08911026684073248
not sure how,0.00022513404426584104,0.08903986917723772
me this,0.0003916721945800528,0.08890940639777714
up with the,0.00031532430654777926,0.08889924713207839
location right,0.0003366872075383447,0.08889735050163812
sometimes the,0.0005138916981136478,0.08889687785657636
for the last,0.00016459259094798827,0.08885881506283602
to check,0.0005566968338826224,0.08882960077479189
order before,0.0002590700513156456,0.08871559801128963
is always great,0.00024591272978217104,0.08870872381140052
asked for it,0.00018294273734349457,0.0887000590109877
through it,0.0003825335765629693,0.08868092507642841
attentive and,0.0002779234853945397,0.08863809430868659
order which,0.0002577959064704103,0.0886082653757431
by name and,0.00032703201480849937,0.08857755736105812
even if you,0.0002011894595864428,0.08854221913872062
excuse me,0.00023359529858957178,0.08850231034995869
speaker,0.000370905199944292,0.08847732150361569
started to,0.0003495736309575768,0.08845158721752681
beverages,0.0011693730083722376,0.0884485034835387
the store manager,0.00027652371009416737,0.08844312354348952
seating inside,0.0005450638059927548,0.08844004209890018
this location when,0.0002213575823960025,0.08841955228794934
they are so,0.000519387706140925,0.08839254544155525
10 minute,0.00019067307849750408,0.08835740976777672
from that,0.00019764863852820866,0.08833351931433886
coffee was,0.001858703262680424,0.08832642269657116
inside and,0.0015980261562785385,0.08832409829166393
goods,0.0003520459075438809,0.08828601044491519
espresso,0.0022756841126197157,0.08826593931869327
drive through but,0.0002811333833042271,0.0882624101693236
to my,0.002932717429680219,0.0882246332957449
as ve,0.00021337687566980277,0.0882241876598871
in person,0.0002169724777090463,0.08820470779483827
an effort,0.00023786007942358403,0.088203256315615
spot and,0.00024885522457938745,0.0881795323352234
and gave,0.0006385409226609424,0.08817779085473029
ve got,0.0004499917902764655,0.08816588095167179
amount of seating,0.000283744991189213,0.08816358811018157
could tell,0.00019491287846526054,0.08804018226914781
could not,0.0006568587285851028,0.08803966269547604
was greeted by,0.00018611362718154833,0.0880221755786619
while was waiting,0.00018429780349809284,0.0879766928373287
the lady,0.001137464879111901,0.08794793496128743
store they,0.00028371341530957324,0.08793663515067716
off of,0.0005137358943106228,0.08787875174452274
locals,0.00027315445535436506,0.08785298010074392
waits,0.0002809588496619526,0.08778298606016406
period,0.00024995235581554126,0.08778061807845994
inside it,0.0003138897752838207,0.08777065936725106
mid,0.00051798506381125,0.08777006668222999
people watch,0.0003269460592093096,0.08773027475767421
myself,0.0018672126289345115,0.08763895361115746
she took,0.00023336214504557072,0.08762100740235879
timely manner,0.0003900416348534661,0.0875422845178405
phone,0.0012750584257654976,0.08750578132603486
to your,0.0005946098862640854,0.08740408112605566
was one of,0.00028914552284836143,0.08737815161885104
is the best,0.0012004843606629421,0.08717112616482575
handed it to,0.00020082111379762015,0.0870413982803993
as much,0.0003997408284683168,0.08701390053162482
starbucks had,0.00029255418244641994,0.08698256517856871
know you,0.000516189886384859,0.086947361088512
some work done,0.0004865691294165787,0.0868962664282314
my drinks are,0.00041723828133449526,0.08686876498383823
coming in,0.00047961903416198355,0.08682560753093078
it which,0.00020684258578818933,0.08678257967567295
temp,0.0002124324909107021,0.08673160466082727
my drink order,0.0004755958410365913,0.08671343733490629
definitely recommend,0.00034195460364333204,0.0866677640069494
not open,0.0003440744271942853,0.08657461402826275
ve ever encountered,0.00027824725568866124,0.08656373594027245
including,0.0007719472037921425,0.08651746443830761
for people,0.0006034402924700248,0.08647817129649177
was half,0.00018277427085785475,0.08641593063090755
in need,0.0003244825233545837,0.08640838065700902
24 hours,0.0002705151680410517,0.08640719457628077
ve always,0.0005535993305545018,0.08638462468961611
very much,0.0002539999433641757,0.08637933623886797
sort of,0.00038734499173244115,0.08630027663320497
not lot of,0.0003420828073703278,0.08628983254766358
where my,0.00021683672418309826,0.08626037765563183
they seem to,0.0005434886727819959,0.08620741590144994
recommend this location,0.0003378814127600345,0.08620307783478197
except,0.0009900046444318382,0.08616855148312669
stressful,0.00018870079839256263,0.08606569693774661
my hotel,0.00020973327011774095,0.08604651883368832
in any,0.0005291954767623262,0.08604138778133189
the doors,0.0002812666895341857,0.08601713613996712
gentleman,0.0005675028473726651,0.0860008057413433
to give them,0.00032459440536127026,0.08590484227272058
but not,0.001552332873278755,0.08586230841133921
are always made,0.00026198764475798353,0.08585206621485812
talk about,0.0003284392398940876,0.08582528508742954
food in,0.00024895518960852417,0.08563543137968897
person who,0.00042505076813643044,0.08557627069895629
use their,0.00021694874704590136,0.08554739350661936
to study and,0.00020673966447708216,0.08541428228851594
study and,0.000239114404998714,0.0853789589386179
opened up,0.00021272582150437064,0.08537144861939196
great and the,0.0002464764024869434,0.08530273732595961
americano with,0.0002351118182381828,0.08530144935383757
syrups,0.00023977134956011312,0.08526891904282864
employees and,0.0005667380958786532,0.08526846654636731
then told,0.00018970192312581222,0.08524235274512566
world,0.0014451859692198254,0.08523018381873367
nice the,0.0005254337653153288,0.08520070809175846
like you,0.000503114668403591,0.08515176310904642
location even,0.00018705459094855938,0.08514166620977208
recommend the,0.0003237446926164182,0.08502048880731028
the location and,0.00026225148044904553,0.08501742191628833
keep in,0.00021465447846384037,0.0850161630415649
place it,0.00031341446242594506,0.08501017781826456
indoors,0.0003014371718414417,0.08481961858378456
drink is,0.0013926264566891918,0.084784619422175
end up,0.000666670928606594,0.08478088682441029
on the weekends,0.00028155767102760326,0.0847232794631487
be at,0.00023687696955316967,0.08463936249815186
larger,0.0007555485882285823,0.08462834465848977
okay,0.0014431108253679088,0.08461427150277329
it was not,0.0006153199408847871,0.0846070468748492
me it was,0.00020793662993460514,0.08458076713023183
thru and the,0.0002085477961533265,0.0845632109741325
and two,0.0003815928714161515,0.08449615163566625
was good,0.0013796051873114943,0.08445945139006467
is always long,0.0002317298125951381,0.08439735627579681
grand,0.00031085806748363864,0.08436103756079932
and half,0.0006439976728003215,0.08435600772599415
staff are always,0.00047158486241353955,0.08434024795874735
so if you,0.0005635811047248066,0.08430785069349346
taking up,0.00020983737380804576,0.08427691918750901
overall,0.0021442093819439944,0.08426917067029152
calls,0.00015380413766332365,0.08422355181747256
location as,0.0005826130621939819,0.08410755643314202
iced coffee with,0.00043175157059570834,0.08404065631521561
is close to,0.0004580152812373591,0.08404038262182399
it here,0.000434294942815113,0.08403888246834057
latte the,0.00028143743032851435,0.08403022162084892
to all,0.00042565709432542466,0.08399525048968985
service at,0.0011152131412551665,0.08393745728814574
not sure why,0.0005147820853066734,0.08392933536274527
take the time,0.00024661234942519055,0.08390180949013593
to pick,0.0008513871456949454,0.08390058324593216
so if,0.0007287567328788856,0.08380677832598946
drive thru is,0.0017952929993730546,0.08378101082598309
thru is,0.0017952929993730546,0.08378101082598309
in long,0.00036106564226574025,0.08374009740771546
baristas there,0.00022770296100957165,0.08373461620823482
super convenient,0.00033215300721091477,0.08368601067096747
that your,0.00027101107815562584,0.08367107299046132
even when it,0.00035918971585276784,0.08357788849900148
the university,0.00020131129657422812,0.0835191065377597
space to,0.00048595570141827415,0.08349161459069901
the door,0.0017486785951674043,0.08343628616143069
comfy chairs,0.000542877989108267,0.0834327082010454
big,0.00297173487988832,0.08342241892450462
usually pretty,0.00048551137791860954,0.08335173448558619
of mine,0.0002763858032430422,0.08333188655850159
pm and,0.00022426764802695818,0.08332024825521679
me happy,0.0002084571423466611,0.08326588447927091
here are,0.0015459517179913413,0.08317082782330189
drink it,0.0009430921136872584,0.08316436147645986
for that,0.0009215928173893833,0.08306649451177948
americano,0.0009164377270607,0.08298775848657597
really like the,0.000248324193319573,0.08294504769734032
online order,0.0003222750786630199,0.08290728074035474
said well,0.0001736318879961171,0.08289184073920201
it right,0.0013922715094141563,0.08288054621951073
family and,0.00018949567505539844,0.08288038430552169
we went,0.0006669688577496667,0.08283163505650734
have never had,0.000610479460980285,0.08281373540683076
the last few,0.00027685746184574766,0.08271719594722592
which is not,0.0002608762003426723,0.0827170652383481
told her,0.0006974735475616268,0.08270805126293634
ordered my,0.0008976005801743838,0.08262959257590327
french,0.0003548922242254724,0.08261858645329141
think this is,0.00026120005676275905,0.08257345089748826
code,0.0006028941490640252,0.08257290008089627
to them,0.0006573438935356965,0.08250781128850834
faces,0.0007058069505847112,0.08248778903047939
ve gotten,0.00039680550538994015,0.08248404464654042
the drive up,0.00028353664335432427,0.08246408055964581
and know,0.0005515829302446724,0.08240520822044116
starbucks so,0.0012779038560368887,0.0823861296119179
was supposed to,0.000225037238174113,0.08233989949283278
was supposed,0.000225037238174113,0.08233989949283278
she can,0.00023717613526362424,0.08230675183719667
locations,0.0036151471287227963,0.08226528978322983
been friendly and,0.00020327828804264666,0.08224124621523964
pick,0.0022245108929430262,0.08220924069572594
breakfast,0.002628671669412444,0.08209694695044237
you wait,0.0003775895008530292,0.08206319384564004
any issues,0.0002507534969012287,0.08204373448858943
and no,0.0014699059184639163,0.08203851391867886
and enjoy,0.0007960904237283447,0.08203496385277421
on regular basis,0.00020468245448392996,0.08202221666986446
location when,0.0002839185741483303,0.08201740520422753
pretty fast,0.000453292700349269,0.08199439776980615
what they,0.001319445155871237,0.08198362825800692
if they could,0.00020864893142909154,0.08197392987198125
who work,0.0005255918827678324,0.08197094563186563
in tampa,0.0003308485207513121,0.08196170506634233
them on,0.0002622495113637707,0.08196114056629063
wait and,0.000555315176262861,0.08194418719483583
with drive,0.0005285323293150004,0.08187842251371091
but these,0.0001977378994913702,0.08187133357348449
right there,0.0002583091116960378,0.08184113658618186
located on the,0.0001781308596207716,0.08183705241954031
always make,0.0008028863249726154,0.08183449783661267
and just,0.0013066009566422713,0.08181717491064228
summer,0.0009000351125921407,0.0817872950941842
offer,0.001509080383632888,0.08177609792306068
busy they are,0.00022720523990340163,0.08175512710031198
the patio,0.0005818390260260523,0.08174873503812366
me want to,0.00020461054910246633,0.08169903063811766
size,0.0014072077394014888,0.08169127982714627
does have,0.00022560041774830858,0.08166975303348795
were very friendly,0.0003092019573896623,0.0816432799260415
and love,0.0007553926170528719,0.08164006769807663
is probably the,0.0003884066296312256,0.08156402216195534
many of,0.0004581112384516545,0.0815622443859257
it looked,0.0003973870182801119,0.08148564086483637
as she,0.00037320704076954103,0.0814785171250885
clean the,0.0006697653132351648,0.08146707574328999
15 mins,0.00037325477522005547,0.08145947315670066
to write,0.0006369193454838621,0.08139398894752661
minimum,0.00027055524722851036,0.08139371977675323
am not,0.0008958402271742405,0.08136841974313494
and nice,0.0008742000330542744,0.08131566604349257
mainly,0.00030545118371445574,0.08129477589402988
pick me up,0.0006587484890565827,0.08126646245485347
pick me,0.0006587484890565827,0.08126646245485347
planet,0.00030699222075513023,0.08118179632743498
danish,0.00024852771801802553,0.08111832486096782
menu and,0.0002099669288939453,0.0810226227642606
navigate,0.00020889111334369993,0.08098783652967163
to the front,0.0002640859994288246,0.08094683700218923
but the employees,0.0002831978341220287,0.0808621971450063
my order at,0.00019154490479180618,0.08083813078555029
be my,0.0006658419918454114,0.08083088118054255
sit there,0.00021184827356575614,0.080707634274497
place my,0.0004484408288740281,0.080702288693901
drink she,0.0002799460266779994,0.08067086935231944
starbucks in the,0.002165646715722104,0.08063979557100723
didn make,0.00022463766315924537,0.08062262042066252
busy in,0.0003894292150709113,0.08060344767836185
correct the,0.0002168448671936074,0.0805923389856708
idea,0.0010891239256195456,0.08054065940650507
going through,0.00034110314524951656,0.08050862296371243
15 20,0.0004562341596366422,0.08050331610086461
if you come,0.00018989823743594092,0.08048029054869013
they get my,0.00034146382347182493,0.08037514416995463
been going,0.000695317221152283,0.08033754357556454
age,0.0001559532598007742,0.08031924913701777
so he,0.00015516929647816014,0.08025907736347249
favourite,0.00024199860550184793,0.08024726032737024
other ones,0.00023157535183643336,0.08022165248177458
of whipped,0.00020562048380851213,0.08021920876629912
of whipped cream,0.00020562048380851213,0.08021920876629912
picked up,0.000400996566510472,0.08018404747337965
quick service and,0.00027962047977188846,0.08017227207000495
be made,0.0005673844184161655,0.08015816602246019
depends,0.00024870548678751297,0.08013544209387914
starbucks store,0.00030814732491556157,0.08010988338612014
community,0.0007346845236071527,0.08010855698964524
so we,0.0007864725278461213,0.08005181683963118
really friendly and,0.0002995496211246269,0.08001901979543662
it wasn,0.0012609097680827616,0.0800095910076607
in timely manner,0.0003825584655498497,0.08000445091348671
drive thru and,0.001533975284895847,0.08000062233756651
to me,0.0028765628029652703,0.07991461415483524
it your,0.00029428476113958925,0.07989697503540817
the end of,0.0005151998097845422,0.0798834236148089
to say about,0.0002043956719046686,0.07983217120699605
bad for,0.0003906159381746591,0.07981531162548418
to give this,0.00019636468734519306,0.07976786646852381
best starbucks ever,0.00034462728900565103,0.07974995248056513
and they had,0.0003161696284260336,0.07968348166995753
just need,0.00029737916877138767,0.07968028558936388
what we,0.0002793984216045135,0.07967614471853725
living,0.0003853040999839758,0.079518352100046
well this,0.0002487382451638481,0.0795015596945453
drink after,0.0002629311058090483,0.07946351547590098
so don,0.0005553331547795095,0.07942288549696612
wise,0.00028425680061229134,0.07927466075716641
up the good,0.00031989713575896546,0.07926026473485022
fast friendly service,0.0002792999847044064,0.07924047109382085
like no,0.0001833458539801011,0.07919927352308316
coffee drink,0.0003212750264946604,0.07911797338183736
out from,0.00019546207548029807,0.07907781914862685
cared,0.00025085713587700263,0.07907490329756718
this staff,0.00022450541156370633,0.07907327064028634
order to,0.0008185594414623192,0.07906996719010011
drink came,0.00026760995164138227,0.07901710165608576
satisfied with,0.00020891593920293027,0.07900838567421105
and our,0.0003832521527055189,0.078974029667581
of the drinks,0.0003384276551666088,0.0789512248498994
fairly,0.0011770633865244185,0.0789092519618869
design,0.0006341182745738399,0.07887001412418845
certainly,0.0006412134002478933,0.07882366354588274
be one of,0.0002922783775630844,0.07882216776693904
that come,0.00020577114172618655,0.07876374571587394
was more,0.0004674421001262984,0.07875144410649723
me like,0.00043777561635738175,0.07870433918982529
made right,0.0003236333858620044,0.07869569396801195
down the street,0.0006194151723748179,0.0786777703934646
have great,0.0006717143401071945,0.0786471007898925
is nothing,0.00022841162104723394,0.07861924815022568
only one person,0.00029366660294187415,0.07857472388923743
my kids,0.00023250786999791156,0.07856917910201781
on coffee,0.0002685020733882296,0.07854983396457478
stress,0.00024167123760302373,0.07848001860145357
this is by,0.0006892058627778404,0.07829584499268774
the ladies,0.00044637307104031086,0.07819425980050733
at the window,0.0011497547578679958,0.07819125158716557
job done,0.0002095361717937385,0.0781747946107094
running,0.0011943455951693742,0.07813482395782116
anything but,0.00025069334498308807,0.07809322422529892
food and,0.001127253675751176,0.0780865548949886
the barista was,0.0007542597512485098,0.0780387497665087
luck,0.00053955730853629,0.07797370129549508
the spot,0.00022460453807322754,0.07796185116403315
place was clean,0.00025762560851600005,0.07784579082168716
and told,0.0007790914172304903,0.07782173482411846
get the same,0.00031380006258184523,0.07776934741408043
at work,0.0003591328085916909,0.07769097821816796
there was,0.0032266304268513692,0.07763934829375464
to hang out,0.0004381169026119555,0.07759524598895037
up and the,0.00021660028219667895,0.07759498447550073
great drinks,0.0002589009268190497,0.07750259649955274
that there,0.0011586705086748374,0.07742691706214111
it quite,0.00024384771221958786,0.07740011277071855
order was ready,0.00021787571285812013,0.07739983344548682
coffee but,0.0010550217708010067,0.07739699564078509
guys are,0.00034199988744843294,0.07736279682673403
in the middle,0.0007696569363507677,0.07734657574711194
stand in,0.00023172189022803669,0.0773438680346002
preparing,0.0003109983907473672,0.07734036231830096
lime,0.00026550631912013287,0.07733693837703362
are friendly and,0.001071947694446616,0.07733689399933426
which they,0.00034836265759494194,0.07732383838253426
fast the,0.00033822345900984106,0.07732274507800597
closest one to,0.00023813828821423515,0.07725310589942631
girl at,0.0003955725016952346,0.07716902161232539
have my,0.0008989876606838963,0.07710921642172093
that starbucks is,0.00014221428126869298,0.0770927051311055
the line is,0.0008738492980752847,0.07706885903236349
easily,0.0008933518897330297,0.07705644668459491
it is very,0.00042692581560827475,0.07704595266553997
staff is very,0.0009071237835429639,0.07703568489955158
that don,0.00037756942080256826,0.07701407960497866
hurry and,0.00021495688464030283,0.07699063812925822
nothing but,0.00039692257991040655,0.07696048006126677
level,0.000764087496732324,0.07694280449553736
to order the,0.0002899322764313827,0.07692016784364898
feta wrap,0.0001900143452487002,0.07690120003416055
times it,0.0003168400574373953,0.07683956336077452
were on,0.00021024191269548666,0.07683105054793235
green,0.002105823141181393,0.0767340141808956
of starbucks,0.0016994020402289064,0.0767147232137521
early morning,0.0005047893371647738,0.0766854297824208
even in,0.0002633894196057223,0.07665926418124169
the back and,0.00015595749825078473,0.07657871084594232
shows,0.00033182946758555823,0.07656249719122218
the starbucks,0.0038869585630468065,0.07654741730539157
waited 10 minutes,0.0002364631076764404,0.07648577449214099
to talk to,0.00031512520075557414,0.07639479417788543
either the,0.00018249425316253678,0.0763474432354904
got our,0.00039487622863637183,0.07634695559028873
patient with,0.0002549217244019824,0.07617942294545305
and chairs,0.0004996193388445426,0.07615892100868449
to this location,0.0031111896645412097,0.07612768683233086
it doesn,0.0007569289820557118,0.07608705485359352
items and,0.00026098828987179457,0.0760133003092171
arrival,0.00024962602402391017,0.07600667385627036
love this location,0.0010002815831869928,0.07593821267575925
staff at this,0.00046265869033561074,0.07591623792529066
to meet,0.0006894468430754669,0.07590451364824324
must,0.0017099397922955197,0.07588638957433257
though they,0.0006092640849330716,0.07588047907594773
detail,0.00019998015307414813,0.07583032615603301
work here are,0.0003248484603214195,0.07578234900713032
greets,0.00020384549470739045,0.07571362560320653
the employees here,0.0004545403958215498,0.07568907433580381
is when,0.00030409452437338497,0.07568469497446946
for you,0.0009645802903958888,0.07560088487225063
time that,0.0003376622724431977,0.07559039512315613
the good work,0.0003037886941010654,0.07554782387937432
line at the,0.0002821845074209052,0.07554255355141411
really great,0.0004165229428373271,0.07551930716694505
cars in the,0.0003143561659751397,0.07548351725517205
my drink which,0.00017190987054908997,0.07544112158763161
and outside,0.00045327380291905104,0.07541538710476255
several,0.002304113136985624,0.07537871159237908
took my order,0.0007839726203485264,0.07534167691412239
hold,0.0005039565040352199,0.07532756753658718
are still,0.000455237619476656,0.07523321486983127
prepared to,0.0003575783311669847,0.07515824589473814
of me in,0.0002398256799809032,0.07504370946808031
put,0.003118889591641087,0.07503390829664804
but do,0.0003573544768654096,0.07502341078918545
about this location,0.0005778283975499233,0.07501765898409608
last night,0.0002686720657356338,0.07501557398478186
to go to,0.0016193397524858725,0.07497782964149026
if in,0.00024115094567744123,0.0749249726459425
