Word/Phrase,TF-IDF_Average,Primary_Sentiment,Sentiment_Coefficient,negative_coef,neutral/mixed_coef,positive_coef
standards,0.0006910843276294241,negative,0.2499497570260651,0.2499497570260651,-0.23294250421195115,-0.017007252814112167
starbucks times,0.00069092056373992,positive,-0.3263247982355026,0.11455580338612414,0.21176899484937675,-0.3263247982355026
enjoying,0.0006905933810088161,positive,0.10167896223327044,-0.05222272170382532,-0.049456240529445326,0.10167896223327044
super slow,0.0006905030841117871,negative,1.2647656795344266,1.2647656795344266,-0.6487119371461861,-0.6160537423882521
minute wait,0.0006903093684681727,negative,0.5775345691752066,0.5775345691752066,-0.22675801005867632,-0.35077655911653105
passion,0.0006892519829157374,negative,-0.17864861905812338,-0.17864861905812338,0.005631519610615231,0.17301709944750784
worst service,0.0006887431190708114,negative,0.5534138792373773,0.5534138792373773,-0.23730865339973267,-0.31610522583764455
pops,0.0006885447973456538,positive,0.5411733105486337,-0.18729666052165117,-0.35387665002698293,0.5411733105486337
baristas super,0.0006882894582312959,positive,0.5304958468923687,-0.2602142205225007,-0.2702816263698684,0.5304958468923687
serum,0.0006878766126448955,neutral/mixed,0.3155317805106697,-0.19589359068183362,0.3155317805106697,-0.11963818982883484
starbucks don,0.0006877141455730161,negative,-0.3691919221273064,-0.3691919221273064,0.11936921107258672,0.24982271105471873
apple,0.0006871325594672559,positive,-0.10081528773463008,0.09933995224509136,0.0014753354895383289,-0.10081528773463008
arrive,0.0006871255782442186,neutral/mixed,0.4514308336564253,-0.24620274645218446,0.4514308336564253,-0.20522808720424052
exceptional,0.0006850938378758453,positive,1.0177662906625826,-0.6756326883022927,-0.34213360236029056,1.0177662906625826
telling,0.000684896963801071,positive,-0.5126031921719908,0.4946255131180215,0.017977679053971025,-0.5126031921719908
original,0.0006847021962271584,positive,-0.31232206603805013,0.046444938762910726,0.2658771272751404,-0.31232206603805013
incorrect,0.0006844461256843187,negative,0.8801473870400548,0.8801473870400548,-0.5329664379454095,-0.34718094909464625
ambiance,0.0006837670368750595,positive,0.3220990056473733,-0.013915324517065638,-0.3081836811303066,0.3220990056473733
ton,0.0006834585385974244,positive,0.3288467748176217,-0.267173324590997,-0.0616734502266224,0.3288467748176217
described,0.0006833431750874263,neutral/mixed,0.8664311821503317,-0.5025694638534501,0.8664311821503317,-0.36386171829687836
masks,0.0006831037957586619,negative,-0.3676869213720107,-0.3676869213720107,0.11387024691957116,0.2538166744524398
soy milk,0.0006829437107015131,positive,0.20412117316232145,-0.07447121649238299,-0.12964995666993914,0.20412117316232145
comb,0.0006828265370294423,neutral/mixed,0.3114102445585803,-0.15322524781433486,0.3114102445585803,-0.15818499674424613
meetings,0.0006826939641030612,negative,-0.35001861704314446,-0.35001861704314446,0.196999245377086,0.15301937166605897
starbucks time,0.0006823057465484153,negative,-0.30894946774042176,-0.30894946774042176,0.29762990591981264,0.011319561820606037
gonna,0.0006818696628907853,neutral/mixed,-0.37904268186092277,0.3455201357969415,-0.37904268186092277,0.03352254606398389
bags,0.0006814053348957837,positive,0.48815368283407795,-0.4592118919782679,-0.028941790855807777,0.48815368283407795
game,0.0006812060806530535,positive,0.5271714447366843,-0.1295455018461136,-0.39762594289057274,0.5271714447366843
consider,0.0006811388900866428,neutral/mixed,0.7146534719348535,-0.2659872416923158,0.7146534719348535,-0.4486662302425396
university,0.0006806552691866898,neutral/mixed,0.7180207179504087,-0.4241248531529898,0.7180207179504087,-0.29389586479741925
location just,0.0006803496683819234,positive,-0.24523867430375051,0.061591625864469354,0.18364704843928062,-0.24523867430375051
starting,0.0006802818004733432,positive,-0.2243307493004587,0.11371753798354872,0.11061321131690934,-0.2243307493004587
nice staff,0.0006796314069648088,neutral/mixed,-0.5128684596411278,0.02467582620450552,-0.5128684596411278,0.488192633436624
didn like,0.0006790943424795878,positive,-0.05362708748171571,0.013936600407358026,0.039690487074357884,-0.05362708748171571
dollar,0.0006790138689333397,neutral/mixed,0.14842897126834736,-0.05864194729645981,0.14842897126834736,-0.08978702397188745
don understand,0.0006787276357061295,neutral/mixed,-0.24027096865922687,0.08777128240641234,-0.24027096865922687,0.1524996862528153
half half,0.0006776455574867323,negative,0.06339864702695783,0.06339864702695783,-0.041015604727565116,-0.02238304229939189
perfection,0.0006773785379565005,positive,1.0931578954854768,-0.6878137290346837,-0.40534416645079013,1.0931578954854768
sweetener,0.0006764693605507992,negative,0.4574608884230883,0.4574608884230883,-0.4176993754571653,-0.03976151296592002
sadly,0.0006762832236512448,positive,-0.5421518574615259,0.31679796072763994,0.22535389673388534,-0.5421518574615259
late work,0.0006760365032383491,negative,0.6311663313876346,0.6311663313876346,-0.25226361796418273,-0.37890271342345544
hell,0.0006750355325021841,positive,-0.47785218659552264,0.3009278996818628,0.17692428691366024,-0.47785218659552264
repeat,0.0006748400630254725,neutral/mixed,-0.3488269819930009,0.20920061084302277,-0.3488269819930009,0.1396263711499793
floors,0.0006747141023491917,negative,0.7773544701185814,0.7773544701185814,-0.08808849248088395,-0.6892659776376988
maybe just,0.0006743039065636779,positive,-0.317442123421541,0.05124717293412198,0.26619495048742126,-0.317442123421541
ive,0.0006742923433689222,positive,-0.5496294239563284,0.40227944859863213,0.1473499753577006,-0.5496294239563284
occasion,0.0006739278035298217,negative,-0.21402708651142652,-0.21402708651142652,0.061006634283157,0.15302045222826888
oily,0.0006733704605729676,neutral/mixed,0.30748885990018987,-0.19160874238522668,0.30748885990018987,-0.11588011751496208
recent,0.000673175121499951,negative,-0.5706275525457432,-0.5706275525457432,0.39453330473522613,0.17609424781051602
coffee just,0.0006729150770954614,neutral/mixed,0.393911911753145,-0.21479537012826055,0.393911911753145,-0.17911654162488236
relatively,0.0006729023500946402,neutral/mixed,0.3917328790488116,-0.15142630326882897,0.3917328790488116,-0.2403065757799831
minutes order,0.0006727155173519412,negative,0.1952243712290965,0.1952243712290965,-0.13999102432545105,-0.05523334690364631
nice people,0.0006714382188052607,negative,-0.4063318818022179,-0.4063318818022179,0.03547920745672107,0.370852674345494
expect starbucks,0.000670956211862159,negative,-0.4558732504780693,-0.4558732504780693,0.23971934834183564,0.2161539021362322
sick,0.0006707063833667542,negative,0.8373472166549678,0.8373472166549678,-0.5082770064691328,-0.3290702101858402
mediocre,0.0006705441228140197,positive,-0.9831098987949518,0.8906841793058082,0.09242571948913665,-0.9831098987949518
10,0.0006690219851523703,neutral/mixed,0.5001578242290232,-0.2601652384357012,0.5001578242290232,-0.2399925857933226
eyebrows,0.0006685290879883325,neutral/mixed,0.729491884601881,-0.396707626827177,0.729491884601881,-0.3327842577747023
beard,0.0006683937890817481,negative,-0.21881317716757398,-0.21881317716757398,0.1588703126369526,0.05994286453062109
starbucks people,0.0006672896018985203,positive,0.4093863134911737,-0.2837434883897328,-0.12564282510143954,0.4093863134911737
year old,0.0006665910164346397,negative,0.14543055330924748,0.14543055330924748,-0.08494217625129138,-0.060488377057955796
plug,0.0006658240901481662,negative,-0.1020035108390824,-0.1020035108390824,0.09680714537779984,0.005196365461282356
visit location,0.0006654166161549106,neutral/mixed,-0.4781395465186519,0.11326373409192812,-0.4781395465186519,0.36487581242672185
moisturizing,0.0006654156372860401,neutral/mixed,0.3549214454967905,-0.1772291047314196,0.3549214454967905,-0.17769234076537235
specifically,0.0006653208325077491,positive,-0.077830538642308,0.07025332901657082,0.007577209625737588,-0.077830538642308
just okay,0.0006652252073231728,neutral/mixed,0.4962723517670614,-0.34470393640615676,0.4962723517670614,-0.15156841536090393
frozen,0.0006649613195152102,negative,0.843129836765072,0.843129836765072,-0.40839334365585594,-0.434736493109211
notch,0.0006648623742659264,positive,0.2978198067950216,-0.16824026167554537,-0.12957954511947445,0.2978198067950216
exact,0.0006648030521127369,negative,0.12783599556461822,0.12783599556461822,-0.03982151692324121,-0.08801447864137725
apologized,0.0006643547597507209,positive,0.397321404667995,-0.29991223697347424,-0.09740916769452024,0.397321404667995
ridiculously,0.0006641950580724676,negative,0.41799826462609324,0.41799826462609324,-0.18510508655641067,-0.2328931780696822
didn want,0.0006641607164441472,positive,0.2313510794297688,-0.18833137226114197,-0.043019707168626624,0.2313510794297688
people friendly,0.0006638893716619518,negative,-0.2316248190242126,-0.2316248190242126,0.07603957279788667,0.15558524622632638
conversations,0.0006637452744769081,negative,0.6779931174032978,0.6779931174032978,-0.595609401261436,-0.08238371614186145
shame,0.0006635735821995244,negative,1.0757558139850516,1.0757558139850516,-0.36751597771559397,-0.7082398362694542
interesting,0.0006635702399486447,neutral/mixed,0.6333301797054379,-0.44931911490796417,0.6333301797054379,-0.18401106479747556
curl,0.0006634763388828008,neutral/mixed,0.3558483313168023,-0.12329404313582555,0.3558483313168023,-0.23255428818097987
hasn,0.0006633456261168195,negative,0.09160267268980823,0.09160267268980823,-0.05503230191213814,-0.03657037077767033
place sit,0.0006623330337780554,positive,-0.6245735217446584,0.3868548836290513,0.23771863811560504,-0.6245735217446584
prime,0.0006621184858231093,positive,0.25961098104079133,-0.048746446244734856,-0.21086453479605557,0.25961098104079133
ve gone,0.0006615034767840934,neutral/mixed,0.27841420322038524,-0.03663908841377574,0.27841420322038524,-0.2417751148066077
fake,0.0006611655366103752,neutral/mixed,0.4924546707679013,-0.37494081440067395,0.4924546707679013,-0.11751385636722433
businesses,0.0006608641063802373,negative,-0.1813899834267358,-0.1813899834267358,0.15560805911412148,0.02578192431261466
nice location,0.0006607741488717418,positive,0.2960347149679807,-0.2674401116362263,-0.028594603331754773,0.2960347149679807
moment,0.0006605637590754647,neutral/mixed,-0.5224224296074952,0.15993977841159115,-0.5224224296074952,0.36248265119590134
fireplace,0.0006602307427692061,positive,0.7929378278851834,-0.08205511675214275,-0.7108827111330392,0.7929378278851834
caffeine fix,0.0006602034272014666,negative,-0.14713509614694026,-0.14713509614694026,0.06710473385904764,0.08003036228789298
excuse,0.0006597721993871069,negative,1.2042639334501324,1.2042639334501324,-0.6591369293619009,-0.5451270040882229
place coffee,0.0006595041452174128,neutral/mixed,-0.4754800464219587,0.21663166433568892,-0.4754800464219587,0.258848382086272
ve got,0.0006588961173235049,negative,-0.6180498308957307,-0.6180498308957307,0.1550832677738113,0.46296656312191564
hospital,0.0006585820449629286,neutral/mixed,-0.47007793753347904,0.2514787991441945,-0.47007793753347904,0.21859913838928366
different starbucks,0.0006583609890476599,negative,0.7133050168020857,0.7133050168020857,-0.11567409438277612,-0.5976309224193105
lines long,0.0006582339989431006,negative,0.13685519366810736,0.13685519366810736,-0.09137824771693828,-0.04547694595116927
start day,0.0006580520818645753,negative,0.520011615020785,0.520011615020785,-0.5194015420660874,-0.0006100729546964918
send,0.0006573000901714224,negative,0.1527834631581328,0.1527834631581328,-0.043388630987514165,-0.10939483217061834
clip,0.0006569418653563605,neutral/mixed,0.43900315667387124,-0.1914628663814982,0.43900315667387124,-0.24754029029237093
far worst,0.0006568883261137379,negative,0.5530850215352741,0.5530850215352741,-0.27584718890196447,-0.2772378326333061
philadelphia,0.0006560959085186393,negative,-0.40936562014818273,-0.40936562014818273,0.11165167397084867,0.29771394617733177
location convenient,0.0006554445805974604,negative,-0.12779501225546014,-0.12779501225546014,0.10760765803734158,0.020187354218119468
pink drink,0.0006551817405226982,neutral/mixed,-0.3690475687568064,0.02041599462188003,-0.3690475687568064,0.34863157413492457
roll,0.000654306093949698,negative,-0.21627127114559083,-0.21627127114559083,0.20427414863914978,0.01199712250644016
gentleman,0.0006538258658956907,neutral/mixed,-0.5222336914861603,0.20994871318699448,-0.5222336914861603,0.31228497829916435
employees nice,0.0006530923968999943,neutral/mixed,-0.16089721862280534,0.049025599488947295,-0.16089721862280534,0.11187161913385908
covered,0.0006530801241713274,neutral/mixed,-0.257068921218442,0.11573975789783934,-0.257068921218442,0.1413291633206014
slip,0.0006527853094266889,neutral/mixed,0.6806720318054287,-0.23981608005681418,0.6806720318054287,-0.44085595174861525
poor service,0.0006522976397172686,negative,0.9054496018387564,0.9054496018387564,-0.2900143981886706,-0.6154352036500808
hello,0.0006517260229656327,positive,0.2892681473383129,-0.007247870489583035,-0.2820202768487319,0.2892681473383129
share,0.0006515126125719276,negative,-0.3228846903998114,-0.3228846903998114,0.31744221494239167,0.005442475457419417
mistakes,0.0006513346527075302,negative,0.24605986870434493,0.24605986870434493,-0.12804482950192067,-0.118015039202424
line drive,0.0006512115080330937,neutral/mixed,0.20879728223861288,-0.049320077635772015,0.20879728223861288,-0.15947720460284048
treats,0.0006504117049127213,positive,0.5575023691919389,-0.2071129927723129,-0.35038937641962553,0.5575023691919389
drying,0.0006499792141540624,neutral/mixed,0.2882446479078981,-0.13908281902651362,0.2882446479078981,-0.14916182888138432
coffee tea,0.0006497135193658896,neutral/mixed,0.1567755418963434,-0.0036111373653760328,0.1567755418963434,-0.15316440453096708
stayed,0.0006494939894968188,negative,-0.29405534273008466,-0.29405534273008466,0.19658635814289074,0.0974689845871945
chatting,0.0006494508160939528,positive,-0.4726298064782352,0.057604909778257,0.41502489669997594,-0.4726298064782352
nice place,0.0006490024412986999,positive,0.3893773867976781,-0.19377293543588547,-0.19560445136179033,0.3893773867976781
drink coffee,0.0006485286269788791,neutral/mixed,0.7732186126753863,-0.63650483642876,0.7732186126753863,-0.13671377624662473
good thing,0.0006484477753189931,neutral/mixed,0.04084207375013183,-0.014235648969733153,0.04084207375013183,-0.026606424780398166
wants,0.0006474447628170597,negative,0.25076814743505094,0.25076814743505094,-0.059751068011097884,-0.19101707942395263
seating inside,0.0006473590335169571,positive,0.33785852740491246,-0.18869254604522218,-0.14916598135969059,0.33785852740491246
credit,0.000646559654081093,negative,0.09360038074730159,0.09360038074730159,-0.03126943765549843,-0.06233094309180408
unacceptable,0.0006461758794109477,negative,1.017495886604352,1.017495886604352,-0.4108803713427749,-0.6066155152615774
timely,0.0006459849395370882,positive,0.6357023900860213,-0.41844133060302074,-0.2172610594830027,0.6357023900860213
starbucks far,0.0006459791876932002,negative,-0.15800497056542784,-0.15800497056542784,0.12498089674911947,0.03302407381630944
drink ready,0.0006459401105246741,positive,0.7535942160566028,-0.6470103237984139,-0.1065838922581848,0.7535942160566028
did work,0.0006454390908205439,neutral/mixed,0.5986214590583011,-0.37170288843732335,0.5986214590583011,-0.22691857062097961
heading,0.0006451492978934067,neutral/mixed,0.1726744396509501,-0.056217127663550887,0.1726744396509501,-0.11645731198739828
class,0.0006450206614279743,positive,0.19270763722694018,-0.1705094526243409,-0.02219818460259917,0.19270763722694018
heads,0.0006445856856066209,neutral/mixed,0.4269203367734541,-0.3553905896205325,0.4269203367734541,-0.07152974715292044
satisfied,0.00064428025999602,positive,0.5865674449633125,-0.5532446346770706,-0.033322810286239936,0.5865674449633125
don mind,0.0006442067832672783,negative,-0.21883074315295983,-0.21883074315295983,0.21499633575245644,0.0038344074005030797
dead,0.0006426289046854928,positive,-0.37852674048313667,0.3054318758887724,0.07309486459436419,-0.37852674048313667
drink starbucks,0.0006424737166336151,neutral/mixed,-0.09740191079804861,0.05770797235875388,-0.09740191079804861,0.03969393843929467
teas,0.0006418056823000011,neutral/mixed,-0.16672606684731373,0.163317359962246,-0.16672606684731373,0.0034087068850681326
white mocha,0.0006405808953848835,neutral/mixed,-0.08007835189914386,0.0663035510356698,-0.08007835189914386,0.013774800863474703
starbucks friendly,0.0006405578918265276,positive,0.33496407967006514,-0.20154523700267385,-0.13341884266739323,0.33496407967006514
nightmare,0.000640510104055667,positive,-0.6679002985577688,0.2724458441583425,0.395454454399427,-0.6679002985577688
starbucks busy,0.000640280901085407,positive,0.3039311999516661,-0.030198576077312585,-0.2737326238743521,0.3039311999516661
drinks food,0.0006391766651551737,neutral/mixed,0.45098183125634667,-0.2518520647231894,0.45098183125634667,-0.19912976653315662
spice latte,0.0006381084255410423,neutral/mixed,-0.2502444122013167,0.029611692880550936,-0.2502444122013167,0.22063271932076522
god,0.0006364837862277958,negative,0.1983037687297389,0.1983037687297389,-0.16095847883527029,-0.037345289894468656
imagine,0.0006364063035709065,positive,-0.2390650052295951,0.0778672084699386,0.16119779675965612,-0.2390650052295951
cake pops,0.0006363233002276338,positive,0.47857942252742414,-0.14796178382369726,-0.33061763870372735,0.47857942252742414
east,0.0006358029498591001,neutral/mixed,-0.15751698881182422,0.019807570312298097,-0.15751698881182422,0.13770941849952834
showed,0.0006357448747907803,neutral/mixed,-0.4160132417267648,0.02115922162931206,-0.4160132417267648,0.3948540200974525
refill,0.0006355769973837467,neutral/mixed,-0.616769395374176,0.5719541665310688,-0.616769395374176,0.044815228843103606
service time,0.0006355199358820477,positive,0.4879818040132428,-0.1558142348767883,-0.3321675691364553,0.4879818040132428
like coffee,0.0006352742626555053,positive,0.6179289123247679,-0.277113729309663,-0.34081518301511,0.6179289123247679
dollars,0.0006347143463040866,negative,0.5313333451230534,0.5313333451230534,-0.12300489948037775,-0.4083284456426752
wonder,0.0006346123365278737,negative,0.5800863274664798,0.5800863274664798,-0.2847713123167768,-0.295315015149704
coming starbucks,0.0006344926175494508,neutral/mixed,-0.3961310585575971,0.22326450424352173,-0.3961310585575971,0.17286655431407622
hot coffee,0.0006341520970131132,neutral/mixed,0.14273454247152914,-0.09737704893588137,0.14273454247152914,-0.04535749353564791
list,0.0006339394080967055,neutral/mixed,-0.2513056112896266,0.17392387353965974,-0.2513056112896266,0.077381737749969
blocks,0.0006331158919993799,positive,-0.576118795576911,0.1142686004132588,0.46185019516365217,-0.576118795576911
ball,0.0006328983113441713,positive,0.302287734506184,-0.21620016700418918,-0.08608756750199469,0.302287734506184
frapp,0.000632751159640042,positive,0.759021842777518,-0.2556997882046411,-0.5033220545728744,0.759021842777518
date,0.0006324715554124565,negative,-0.24078417364690147,-0.24078417364690147,0.15182479166775115,0.08895938197915185
urgency,0.000632349341593251,negative,0.5692034564319286,0.5692034564319286,-0.10091715865817494,-0.4682862977737551
spaces,0.0006318637446009516,positive,0.19428466265734243,-0.15904444554902464,-0.035240217108317796,0.19428466265734243
getting coffee,0.0006316678605355034,neutral/mixed,0.2897928923951676,-0.08882386543799824,0.2897928923951676,-0.20096902695717217
terribly,0.0006309538812316663,positive,-0.6143045694828818,0.08434513143382519,0.529959438049062,-0.6143045694828818
drive minutes,0.0006309272451663541,negative,0.36826868865309764,0.36826868865309764,-0.12210103066385279,-0.24616765798924484
ideal,0.0006306367509437495,neutral/mixed,0.39112586080658984,-0.2375465076648901,0.39112586080658984,-0.15357935314170124
morning rush,0.0006303119694139857,neutral/mixed,-0.5420228104061265,0.12410113444783782,-0.5420228104061265,0.4179216759582901
currently,0.0006303078414306169,neutral/mixed,-0.5769691083819395,0.3993598004650718,-0.5769691083819395,0.17760930791686505
oatmeal,0.0006300784710420318,negative,0.35746857613695954,0.35746857613695954,-0.25131733261077455,-0.106151243526186
line people,0.0006297835186686253,neutral/mixed,0.28033680582311604,-0.04778377752381319,0.28033680582311604,-0.23255302829930352
liking,0.0006297390953479504,negative,-0.4275183548224006,-0.4275183548224006,0.396119244718225,0.03139911010417688
went starbucks,0.0006297326844855777,negative,0.7637478965205788,0.7637478965205788,-0.5806742720290284,-0.18307362449154838
children,0.000629491530595274,positive,-0.26979127137387493,0.041099546269597526,0.22869172510427702,-0.26979127137387493
fat,0.0006287987391418665,negative,0.3226369774350647,0.3226369774350647,-0.2385044254720028,-0.08413255196306385
carry,0.000628446012755467,positive,-0.29953537173823325,0.10160381520396496,0.19793155653426775,-0.29953537173823325
recommended,0.0006282156161110965,positive,0.32709798739494383,-0.3038964267668827,-0.02320156062805927,0.32709798739494383
starbucks inside,0.0006279489364371931,neutral/mixed,0.27399362181978415,-0.1417181316063636,0.27399362181978415,-0.1322754902134197
starbucks customer,0.0006272749883478273,negative,0.41099413488559283,0.41099413488559283,-0.29667786154848824,-0.11431627333710295
service ve,0.0006269505918864615,positive,-0.2767334545378013,0.04278892158376079,0.23394453295404055,-0.2767334545378013
attitudes,0.0006267099268717674,negative,0.6719542511772706,0.6719542511772706,-0.24835028328674522,-0.42360396789052174
likes,0.0006265670726577964,neutral/mixed,0.1890756217071725,-0.17770048785296655,0.1890756217071725,-0.011375133854205771
snacks,0.0006260192767195928,negative,-0.4634861351324867,-0.4634861351324867,0.028520575131510992,0.4349655600009769
held,0.0006257417503825447,neutral/mixed,0.3022095649671371,-0.25706450994775,0.3022095649671371,-0.04514505501938567
proceeded,0.0006257225098306496,negative,0.3629986912012257,0.3629986912012257,-0.08505686945239901,-0.2779418217488304
monday,0.0006257002608467304,positive,0.35139736065032706,-0.001458359990608608,-0.34993900065971517,0.35139736065032706
luckily,0.0006254315201933262,negative,-0.46787180750875806,-0.46787180750875806,0.37635931262305944,0.09151249488570043
eating,0.0006253395317948322,neutral/mixed,0.5759305876273869,-0.2914111987286039,0.5759305876273869,-0.28451938889877915
manner,0.0006251030448680123,negative,-0.6294157664861084,-0.6294157664861084,0.10401347042997383,0.525402296056133
public,0.0006246310426082394,positive,0.20646936478449268,-0.022640482402736015,-0.18382888238175704,0.20646936478449268
pieces,0.0006244803204187098,positive,-0.15030144620317804,0.05820175368616883,0.09209969251701003,-0.15030144620317804
play,0.0006237246793379707,negative,0.585083692738653,0.585083692738653,-0.09137000817356483,-0.49371368456508624
whip cream,0.0006236783765708453,neutral/mixed,-0.531216247464738,0.1583973608546497,-0.531216247464738,0.37281888661008744
nice clean,0.0006236708774355802,negative,-0.42463272525365436,-0.42463272525365436,0.1649244201831666,0.2597083050704923
cleaned,0.0006231847423566988,negative,0.7203328584795382,0.7203328584795382,-0.5182169790479046,-0.20211587943163672
great people,0.0006229128945735047,positive,0.4240946492893965,-0.33946095550910405,-0.08463369378029538,0.4240946492893965
pandemic,0.0006228886141166112,neutral/mixed,-0.4777779736628155,0.0904330609940317,-0.4777779736628155,0.38734491266878285
dunkin donuts,0.0006225649202453163,negative,0.11387435664449203,0.11387435664449203,-0.10108184873162122,-0.012792507912871096
pressure,0.0006214149789410935,negative,-0.44851159116332917,-0.44851159116332917,0.4133100170015976,0.03520157416173051
sell,0.0006211988787951269,negative,0.29193145096939205,0.29193145096939205,-0.23461948523772747,-0.057311965731664305
lower,0.0006211236070705648,positive,-0.3046932075584298,0.009811103042961431,0.2948821045154664,-0.3046932075584298
ice coffee,0.0006210972284441282,positive,-0.35429188004333334,0.010356609963313074,0.3439352700800215,-0.35429188004333334
applied,0.0006209856340338657,neutral/mixed,0.3489468247101379,-0.1409421580463682,0.3489468247101379,-0.20800466666377052
favorite location,0.0006204516703869556,neutral/mixed,-0.21237052590751868,0.10984941143740738,-0.21237052590751868,0.10252111447011142
noticeable,0.000620357999366308,neutral/mixed,0.3900640275330764,-0.18926735946056156,0.3900640275330764,-0.2007966680725158
tea lemonade,0.0006201648897692062,neutral/mixed,0.13390382266063883,-0.04930716408732521,0.13390382266063883,-0.08459665857331361
takes minutes,0.0006198988665816466,neutral/mixed,-0.3642087553203234,0.3038095118138724,-0.3642087553203234,0.06039924350645265
male,0.0006196279727902046,negative,0.41671676746255937,0.41671676746255937,-0.20283287642732348,-0.2138838910352359
party,0.0006193147039940786,positive,-0.1065272139609535,0.015863225212938037,0.0906639887480157,-0.1065272139609535
peppermint mocha,0.0006193045994120538,neutral/mixed,-0.23527632646925223,0.17760402347735388,-0.23527632646925223,0.05767230299189896
really friendly,0.0006189272643725398,positive,0.46730571255658715,-0.2654230885050997,-0.20188262405148538,0.46730571255658715
bad service,0.0006187076188404764,negative,0.49532936558964646,0.49532936558964646,-0.4634398748507359,-0.03188949073891431
know order,0.0006183735461712461,negative,-0.6291403668252588,-0.6291403668252588,0.09709079052424902,0.5320495763010137
time time,0.0006178761424004506,neutral/mixed,0.017434717229238936,-0.002009546547648535,0.017434717229238936,-0.015425170681590165
people watching,0.0006174218803801156,negative,-0.33734324136857546,-0.33734324136857546,0.06616008748875675,0.27118315387982045
pricey,0.0006172512771455223,neutral/mixed,0.2464244942149404,-0.10205031412093953,0.2464244942149404,-0.14437418009399924
smell like,0.0006171177808660957,neutral/mixed,0.3428293650710106,-0.27792914955213793,0.3428293650710106,-0.06490021551887427
location nice,0.000616948110552973,positive,-0.16960562973388849,0.1371584454796747,0.0324471842542138,-0.16960562973388849
black coffee,0.0006168151920775897,negative,-0.2192607186278519,-0.2192607186278519,0.17121157754277785,0.0480491410850744
hill,0.0006164550709151633,negative,0.3451880482371224,0.3451880482371224,-0.2634566810885535,-0.0817313671485679
right time,0.0006163081976249965,positive,0.2961379885008648,-0.13459533445059194,-0.16154265405027493,0.2961379885008648
peach,0.0006154042998546227,negative,-0.4141594931124945,-0.4141594931124945,0.25597630937136345,0.15818318374113266
pace,0.0006146708463026163,negative,0.06393776895118886,0.06393776895118886,-0.03505954283784658,-0.02887822611334229
favor,0.0006138863038130279,negative,0.5279817143712179,0.5279817143712179,-0.11136719511169568,-0.41661451925952236
follow,0.0006136820601410572,negative,0.23675294341588082,0.23675294341588082,-0.05652692447996568,-0.1802260189359148
cleaner,0.0006133509264495186,positive,-0.4121848696584092,0.3897147768424574,0.022470092815948556,-0.4121848696584092
slowly,0.0006123892912531681,positive,-0.9134754313921765,0.3830012043427509,0.5304742270494232,-0.9134754313921765
bonus,0.000612281079509801,positive,0.43001316396823813,-0.4246318707396739,-0.005381293228561376,0.43001316396823813
drinks right,0.0006119108111539208,neutral/mixed,-0.23939526658460292,0.09175461727887567,-0.23939526658460292,0.1476406493057279
forgotten,0.0006117996009062672,negative,0.09995281429225579,0.09995281429225579,-0.0017633505391573682,-0.09818946375309931
upstairs,0.0006116484481049574,positive,0.1599097005415652,-0.15735244357621264,-0.0025572569653509597,0.1599097005415652
sugar free,0.0006114560098752061,positive,0.5118790827787352,-0.3507626090028173,-0.16111647377592336,0.5118790827787352
child,0.0006107032182845665,positive,-0.5381329608614249,0.4121602807987759,0.12597268006265108,-0.5381329608614249
fi,0.00061038990463843,positive,0.022084573849774445,-0.007197963667074901,-0.01488661018269929,0.022084573849774445
tips,0.0006101613546932252,neutral/mixed,0.35008021755728735,-0.333389286232298,0.35008021755728735,-0.01669093132498941
foundation,0.0006099521159680865,neutral/mixed,0.4364740573153962,-0.19457146619526539,0.4364740573153962,-0.24190259112012866
pretty busy,0.0006092102662581206,positive,0.40052002708672463,-0.29353746994800706,-0.10698255713871961,0.40052002708672463
silver,0.0006090928389448553,negative,-0.24052462500048163,-0.24052462500048163,0.06463556736604653,0.17588905763443557
frequent starbucks,0.0006086839778316872,neutral/mixed,0.25185414184224403,-0.09197252812107272,0.25185414184224403,-0.1598816137211707
smelled,0.0006082836053178178,positive,-0.29602968399243307,0.0728409336102543,0.22318875038217856,-0.29602968399243307
worst customer,0.0006079754145974348,negative,0.48344718953370713,0.48344718953370713,-0.15118913179976531,-0.33225805773393774
baby,0.000607856682959254,negative,-0.42965020713141683,-0.42965020713141683,0.3049635351620715,0.12468667196934442
distance,0.0006075902518889953,neutral/mixed,-0.18990139161284808,0.040586992472887364,-0.18990139161284808,0.14931439913996067
overflowing,0.000607447848671749,negative,0.7149175306607141,0.7149175306607141,-0.017179961762919745,-0.6977375688977918
tables chairs,0.0006067614626357069,neutral/mixed,0.3562249982939103,-0.0043483159477383845,0.3562249982939103,-0.3518766823461731
nashville,0.000605751153183654,positive,0.38810175966085686,-0.050621180165540514,-0.3374805794953141,0.38810175966085686
personality,0.0006057504083779874,neutral/mixed,-0.40780016843602007,0.12431773918825396,-0.40780016843602007,0.28348242924776457
provided,0.0006049096717117252,neutral/mixed,-0.271585196378189,0.04380684653726783,-0.271585196378189,0.22777834984092
tho,0.0006047692031691483,negative,-0.5642135082449333,-0.5642135082449333,0.5361541899776993,0.028059318267238665
dogs,0.0006045155761550417,neutral/mixed,-0.12161251196295897,0.09264426963932497,-0.12161251196295897,0.02896824232363476
salted,0.0006044515397090114,positive,0.5069965720543483,-0.12184068540016416,-0.3851558866541817,0.5069965720543483
