Word/Phrase,TF-IDF_Average,Primary_Sentiment,Sentiment_Coefficient,negative_coef,neutral/mixed_coef,positive_coef
snob,0.0002928227161758831,positive,0.33428637561187535,-0.08336008309132995,-0.25092629252054394,0.33428637561187535
hair just,0.00029274314408923906,neutral/mixed,0.09702812889606649,-0.05355231950773262,0.09702812889606649,-0.043475809388333855
umbrellas,0.0002927058871026699,positive,0.3039789755799611,-0.08825363263704519,-0.21572534294291335,0.3039789755799611
waiting drive,0.00029268591557176884,negative,0.15572939540633474,0.15572939540633474,-0.01649234541833303,-0.13923704998800251
order like,0.0002925884235537349,negative,-0.35272346478577854,-0.35272346478577854,0.2106759411986463,0.14204752358712963
toilet paper,0.00029250179822970046,negative,0.422521959433745,0.422521959433745,-0.3904474043635699,-0.032074555070176876
america,0.0002924820951180347,neutral/mixed,-0.23507393212474606,0.23134557887064167,-0.23507393212474606,0.0037283532541045935
renovation,0.0002923787243098162,neutral/mixed,0.3732021864007974,-0.3107026291810533,0.3732021864007974,-0.06249955721974288
gift cards,0.0002923238694700189,neutral/mixed,-0.18779022346598603,0.13652997296637437,-0.18779022346598603,0.0512602504996112
starbucks awesome,0.0002923230308916542,positive,0.32528568912477984,-0.16655557473359428,-0.1587301143911832,0.32528568912477984
smoking,0.00029217376640657883,neutral/mixed,-0.23818660946339204,0.20254551006396995,-0.23818660946339204,0.03564109939942143
drinks ve,0.0002921436579840124,neutral/mixed,-0.10553473308257881,0.003633038653732299,-0.10553473308257881,0.10190169442884633
used drive,0.00029212142675070547,positive,0.3526174114198036,-0.3201884022186862,-0.03242900920111878,0.3526174114198036
just plain,0.00029208507304737645,neutral/mixed,-0.17366587116867635,0.1513830815351994,-0.17366587116867635,0.022282789633476643
bummer,0.00029196114668298177,positive,-0.34081273288435066,0.23308120513148267,0.10773152775286667,-0.34081273288435066
really want,0.00029185841360117293,positive,-0.3047623381116598,0.11943883568814531,0.1853235024235125,-0.3047623381116598
doing work,0.0002918555236114327,neutral/mixed,-0.45024060266351884,0.11256707476759112,-0.45024060266351884,0.3376735278959295
panini,0.00029182255499056524,positive,0.41314653872767343,-0.03740233137726997,-0.3757442073504058,0.41314653872767343
hibiscus,0.0002918211283400887,neutral/mixed,-0.38448399181742865,0.13101658241963737,-0.38448399181742865,0.2534674093977885
ur,0.0002916790288508791,positive,-0.25728599859587703,0.2420862986855714,0.015199699910305316,-0.25728599859587703
friendly store,0.0002916160314996004,negative,-0.06901739155553292,-0.06901739155553292,0.040823957998068365,0.02819343355746469
supply,0.00029159211140730197,neutral/mixed,-0.0281601124424497,0.018989442842130763,-0.0281601124424497,0.009170669600318992
chocolate chip,0.0002915903500042457,negative,0.07282710058583544,0.07282710058583544,-0.051770002788664046,-0.021057097797171055
